"id","AREA_5000","CIUDAD_AUTO","PROVINCIA","REGION","ZONA","VIVIENDA","PERIODO","TIPO_VI","JEFEHOGAR"
"279","Urbano","Cuenca","Azuay","Sierra","23","8","Mar-14","Departamento en casa o edificio","NA"
"280","Urbano","Cuenca","Azuay","Sierra","23","9","Mar-14","Casa / villa","Jefe de hogar"
"281","Urbano","Cuenca","Azuay","Sierra","23","10","Mar-14","Casa / villa","NA"
"282","Urbano","Cuenca","Azuay","Sierra","23","11","Mar-14","Casa / villa","Jefe(a) y cónyuge"
"283","Urbano","Cuenca","Azuay","Sierra","23","12","Mar-14","Casa / villa","Jefe(a) y cónyuge"
"284","Urbano","Cuenca","Azuay","Sierra","25","1","Feb-14","Cuarto en casa de inquilinato","NA"
"285","Urbano","Cuenca","Azuay","Sierra","25","2","Feb-14","Casa / villa","NA"
"286","Urbano","Cuenca","Azuay","Sierra","25","3","Feb-14","Casa / villa","Jefe(a) y cónyuge"
"287","Urbano","Cuenca","Azuay","Sierra","25","4","Feb-14","Casa / villa","NA"
"288","Urbano","Cuenca","Azuay","Sierra","25","5","Feb-14","Cuarto en casa de inquilinato","NA"
"289","Urbano","Cuenca","Azuay","Sierra","25","6","Feb-14","Casa / villa","NA"
"290","Urbano","Cuenca","Azuay","Sierra","25","7","Feb-14","Casa / villa","Cónyuge"
"291","Urbano","Cuenca","Azuay","Sierra","25","8","Feb-14","Casa / villa","Jefe(a) y cónyuge"
"292","Urbano","Cuenca","Azuay","Sierra","25","9","Feb-14","Casa / villa","Jefe(a) y cónyuge"
"293","Urbano","Cuenca","Azuay","Sierra","25","10","Feb-14","Departamento en casa o edificio","NA"
"294","Urbano","Cuenca","Azuay","Sierra","25","11","Feb-14","Casa / villa","Jefe de hogar"
"295","Urbano","Cuenca","Azuay","Sierra","25","12","Feb-14","Casa / villa","NA"
"296","Urbano","Cuenca","Azuay","Sierra","27","1","Mar-14","Casa / villa","NA"
"297","Urbano","Cuenca","Azuay","Sierra","27","2","Mar-14","Casa / villa","Jefe(a) y cónyuge"
"298","Urbano","Cuenca","Azuay","Sierra","27","3","Mar-14","Departamento en casa o edificio","NA"
"299","Urbano","Cuenca","Azuay","Sierra","27","4","Mar-14","Cuarto en casa de inquilinato","NA"
"300","Urbano","Cuenca","Azuay","Sierra","27","5","Mar-14","Casa / villa","Jefe de hogar"
"301","Urbano","Cuenca","Azuay","Sierra","27","6","Mar-14","Cuarto en casa de inquilinato","NA"
"302","Urbano","Cuenca","Azuay","Sierra","27","7","Mar-14","Departamento en casa o edificio","NA"
"303","Urbano","Cuenca","Azuay","Sierra","27","8","Mar-14","Cuarto en casa de inquilinato","NA"
"304","Urbano","Cuenca","Azuay","Sierra","27","9","Mar-14","Cuarto en casa de inquilinato","NA"
"305","Urbano","Cuenca","Azuay","Sierra","27","10","Mar-14","Departamento en casa o edificio","NA"
"306","Urbano","Cuenca","Azuay","Sierra","27","11","Mar-14","Departamento en casa o edificio","Jefe(a) y cónyuge"
"307","Urbano","Cuenca","Azuay","Sierra","27","12","Mar-14","Casa / villa","NA"
"308","Urbano","Cuenca","Azuay","Sierra","29","2","Feb-14","Casa / villa","NA"
"309","Urbano","Cuenca","Azuay","Sierra","29","3","Feb-14","Casa / villa","Jefe(a) y cónyuge"
"310","Urbano","Cuenca","Azuay","Sierra","29","4","Feb-14","Casa / villa","NA"
"311","Urbano","Cuenca","Azuay","Sierra","29","6","Feb-14","Casa / villa","NA"
"312","Urbano","Cuenca","Azuay","Sierra","29","7","Feb-14","Departamento en casa o edificio","NA"
"313","Urbano","Cuenca","Azuay","Sierra","29","8","Feb-14","Casa / villa","Jefe(a) y cónyuge"
"314","Urbano","Cuenca","Azuay","Sierra","29","9","Feb-14","Casa / villa","NA"
"315","Urbano","Cuenca","Azuay","Sierra","29","10","Feb-14","Departamento en casa o edificio","NA"
"316","Urbano","Cuenca","Azuay","Sierra","29","12","Feb-14","Casa / villa","Jefe de hogar"
"317","Urbano","Cuenca","Azuay","Sierra","29","1","Mar-14","Casa / villa","NA"
"318","Urbano","Cuenca","Azuay","Sierra","29","2","Mar-14","Casa / villa","NA"
"319","Urbano","Cuenca","Azuay","Sierra","29","3","Mar-14","Departamento en casa o edificio","NA"
"320","Urbano","Cuenca","Azuay","Sierra","29","4","Mar-14","Casa / villa","NA"
"321","Urbano","Cuenca","Azuay","Sierra","29","5","Mar-14","Casa / villa","NA"
"322","Urbano","Cuenca","Azuay","Sierra","29","6","Mar-14","Casa / villa","NA"
"323","Urbano","Cuenca","Azuay","Sierra","29","7","Mar-14","Cuarto en casa de inquilinato","NA"
"324","Urbano","Cuenca","Azuay","Sierra","29","8","Mar-14","Departamento en casa o edificio","NA"
"325","Urbano","Cuenca","Azuay","Sierra","29","9","Mar-14","Casa / villa","NA"
"326","Urbano","Cuenca","Azuay","Sierra","29","10","Mar-14","Departamento en casa o edificio","NA"
"327","Urbano","Cuenca","Azuay","Sierra","29","11","Mar-14","Cuarto en casa de inquilinato","NA"
"328","Urbano","Cuenca","Azuay","Sierra","29","12","Mar-14","Departamento en casa o edificio","Jefe de hogar"
"329","Urbano","Cuenca","Azuay","Sierra","30","1","May-14","Casa / villa","NA"
"330","Urbano","Cuenca","Azuay","Sierra","30","2","May-14","Departamento en casa o edificio","NA"
"331","Urbano","Cuenca","Azuay","Sierra","30","3","May-14","Departamento en casa o edificio","NA"
"332","Urbano","Cuenca","Azuay","Sierra","30","4","May-14","Casa / villa","Jefe(a) y cónyuge"
"333","Urbano","Cuenca","Azuay","Sierra","30","6","May-14","Departamento en casa o edificio","NA"
"334","Urbano","Cuenca","Azuay","Sierra","30","8","May-14","Departamento en casa o edificio","NA"
"335","Urbano","Cuenca","Azuay","Sierra","30","9","May-14","Departamento en casa o edificio","NA"
"336","Urbano","Cuenca","Azuay","Sierra","30","11","May-14","Casa / villa","Jefe de hogar"
"337","Urbano","Cuenca","Azuay","Sierra","30","12","May-14","Departamento en casa o edificio","NA"
"338","Urbano","Cuenca","Azuay","Sierra","31","1","Mar-14","Casa / villa","Jefe de hogar"
"339","Urbano","Cuenca","Azuay","Sierra","31","2","Mar-14","Casa / villa","NA"
"340","Urbano","Cuenca","Azuay","Sierra","31","3","Mar-14","Casa / villa","NA"
"341","Urbano","Cuenca","Azuay","Sierra","31","4","Mar-14","Cuarto en casa de inquilinato","NA"
"342","Urbano","Cuenca","Azuay","Sierra","31","5","Mar-14","Casa / villa","NA"
"343","Urbano","Cuenca","Azuay","Sierra","31","6","Mar-14","Casa / villa","NA"
"344","Urbano","Cuenca","Azuay","Sierra","31","7","Mar-14","Departamento en casa o edificio","NA"
"345","Urbano","Cuenca","Azuay","Sierra","31","8","Mar-14","Casa / villa","NA"
"346","Urbano","Cuenca","Azuay","Sierra","31","9","Mar-14","Casa / villa","Jefe de hogar"
"347","Urbano","Cuenca","Azuay","Sierra","31","10","Mar-14","Cuarto en casa de inquilinato","NA"
"348","Urbano","Cuenca","Azuay","Sierra","31","11","Mar-14","Casa / villa","Jefe de hogar"
"349","Urbano","Cuenca","Azuay","Sierra","31","12","Mar-14","Cuarto en casa de inquilinato","NA"
"350","Urbano","Cuenca","Azuay","Sierra","31","2","Mar-14","Departamento en casa o edificio","NA"
"351","Urbano","Cuenca","Azuay","Sierra","31","3","Mar-14","Casa / villa","NA"
"352","Urbano","Cuenca","Azuay","Sierra","31","4","Mar-14","Departamento en casa o edificio","NA"
"353","Urbano","Cuenca","Azuay","Sierra","31","5","Mar-14","Casa / villa","Jefe de hogar"
"354","Urbano","Cuenca","Azuay","Sierra","31","6","Mar-14","Cuarto en casa de inquilinato","NA"
"355","Urbano","Cuenca","Azuay","Sierra","31","7","Mar-14","Departamento en casa o edificio","NA"
"356","Urbano","Cuenca","Azuay","Sierra","31","8","Mar-14","Cuarto en casa de inquilinato","NA"
"357","Urbano","Cuenca","Azuay","Sierra","31","9","Mar-14","Casa / villa","Jefe de hogar"
"358","Urbano","Cuenca","Azuay","Sierra","31","10","Mar-14","Departamento en casa o edificio","NA"
"359","Urbano","Cuenca","Azuay","Sierra","31","12","Mar-14","Casa / villa","Jefe de hogar"
"360","Urbano","Cuenca","Azuay","Sierra","33","1","Mar-14","Departamento en casa o edificio","Jefe y otras personas"
"361","Urbano","Cuenca","Azuay","Sierra","33","2","Mar-14","Departamento en casa o edificio","NA"
"362","Urbano","Cuenca","Azuay","Sierra","33","3","Mar-14","Departamento en casa o edificio","NA"
"363","Urbano","Cuenca","Azuay","Sierra","33","5","Mar-14","Casa / villa","NA"
"364","Urbano","Cuenca","Azuay","Sierra","33","6","Mar-14","Departamento en casa o edificio","NA"
"365","Urbano","Cuenca","Azuay","Sierra","33","7","Mar-14","Departamento en casa o edificio","NA"
"366","Urbano","Cuenca","Azuay","Sierra","33","8","Mar-14","Casa / villa","Jefe de hogar"
"367","Urbano","Cuenca","Azuay","Sierra","33","10","Mar-14","Cuarto en casa de inquilinato","NA"
"368","Urbano","Cuenca","Azuay","Sierra","33","11","Mar-14","Departamento en casa o edificio","NA"
"369","Urbano","Cuenca","Azuay","Sierra","33","12","Mar-14","Casa / villa","NA"
"370","Urbano","Cuenca","Azuay","Sierra","34","2","Jun-14","Departamento en casa o edificio","Jefe de hogar"
"371","Urbano","Cuenca","Azuay","Sierra","34","3","Jun-14","Departamento en casa o edificio","NA"
"372","Urbano","Cuenca","Azuay","Sierra","34","4","Jun-14","Departamento en casa o edificio","Jefe de hogar"
"373","Urbano","Cuenca","Azuay","Sierra","34","5","Jun-14","Departamento en casa o edificio","Jefe(a) y cónyuge"
"374","Urbano","Cuenca","Azuay","Sierra","34","6","Jun-14","Departamento en casa o edificio","Jefe(a) y cónyuge"
"375","Urbano","Cuenca","Azuay","Sierra","34","7","Jun-14","Departamento en casa o edificio","Jefe de hogar"
"376","Urbano","Cuenca","Azuay","Sierra","34","8","Jun-14","Departamento en casa o edificio","Jefe(a) y cónyuge"
"377","Urbano","Cuenca","Azuay","Sierra","34","9","Jun-14","Departamento en casa o edificio","Jefe de hogar"
"378","Urbano","Cuenca","Azuay","Sierra","34","11","Jun-14","Departamento en casa o edificio","Jefe(a) y cónyuge"
"379","Urbano","Cuenca","Azuay","Sierra","36","1","Apr-14","Casa / villa","NA"
"380","Urbano","Cuenca","Azuay","Sierra","36","2","Apr-14","Casa / villa","NA"
"381","Urbano","Cuenca","Azuay","Sierra","36","3","Apr-14","Casa / villa","NA"
"382","Urbano","Cuenca","Azuay","Sierra","36","4","Apr-14","Casa / villa","Jefe de hogar"
"383","Urbano","Cuenca","Azuay","Sierra","36","5","Apr-14","Casa / villa","Otros miembros del hogar"
"384","Urbano","Cuenca","Azuay","Sierra","36","6","Apr-14","Casa / villa","NA"
"385","Urbano","Cuenca","Azuay","Sierra","36","7","Apr-14","Casa / villa","NA"
"386","Urbano","Cuenca","Azuay","Sierra","36","8","Apr-14","Casa / villa","Jefe de hogar"
"387","Urbano","Cuenca","Azuay","Sierra","36","9","Apr-14","Casa / villa","NA"
"388","Urbano","Cuenca","Azuay","Sierra","36","10","Apr-14","Departamento en casa o edificio","NA"
"389","Urbano","Cuenca","Azuay","Sierra","36","11","Apr-14","Casa / villa","NA"
"390","Urbano","Cuenca","Azuay","Sierra","36","12","Apr-14","Casa / villa","Jefe de hogar"
"391","Urbano","Cuenca","Azuay","Sierra","36","1","Apr-14","Casa / villa","NA"
"392","Urbano","Cuenca","Azuay","Sierra","36","2","Apr-14","Casa / villa","NA"
"393","Urbano","Cuenca","Azuay","Sierra","36","3","Apr-14","Casa / villa","Jefe de hogar"
"394","Urbano","Cuenca","Azuay","Sierra","36","4","Apr-14","Casa / villa","Cónyuge"
"395","Urbano","Cuenca","Azuay","Sierra","36","5","Apr-14","Cuarto en casa de inquilinato","NA"
"396","Urbano","Cuenca","Azuay","Sierra","36","6","Apr-14","Casa / villa","Jefe(a) y cónyuge"
"397","Urbano","Cuenca","Azuay","Sierra","36","7","Apr-14","Casa / villa","Jefe de hogar"
"398","Urbano","Cuenca","Azuay","Sierra","36","8","Apr-14","Casa / villa","NA"
"399","Urbano","Cuenca","Azuay","Sierra","36","9","Apr-14","Casa / villa","Jefe de hogar"
"400","Urbano","Cuenca","Azuay","Sierra","36","10","Apr-14","Casa / villa","NA"
"401","Urbano","Cuenca","Azuay","Sierra","36","11","Apr-14","Casa / villa","NA"
"402","Urbano","Cuenca","Azuay","Sierra","36","12","Apr-14","Casa / villa","Jefe(a) y cónyuge"
"403","Urbano","Cuenca","Azuay","Sierra","36","1","Apr-14","Casa / villa","NA"
"404","Urbano","Cuenca","Azuay","Sierra","36","2","Apr-14","Casa / villa","Jefe(a) y cónyuge"
"405","Urbano","Cuenca","Azuay","Sierra","36","3","Apr-14","Casa / villa","NA"
"406","Urbano","Cuenca","Azuay","Sierra","36","4","Apr-14","Departamento en casa o edificio","NA"
"407","Urbano","Cuenca","Azuay","Sierra","36","5","Apr-14","Departamento en casa o edificio","NA"
"408","Urbano","Cuenca","Azuay","Sierra","36","6","Apr-14","Casa / villa","Jefe de hogar"
"409","Urbano","Cuenca","Azuay","Sierra","36","7","Apr-14","Casa / villa","NA"
"410","Urbano","Cuenca","Azuay","Sierra","36","8","Apr-14","Casa / villa","NA"
"411","Urbano","Cuenca","Azuay","Sierra","36","9","Apr-14","Casa / villa","NA"
"412","Urbano","Cuenca","Azuay","Sierra","36","10","Apr-14","Casa / villa","NA"
"413","Urbano","Cuenca","Azuay","Sierra","36","11","Apr-14","Casa / villa","Jefe de hogar"
"414","Urbano","Cuenca","Azuay","Sierra","36","12","Apr-14","Departamento en casa o edificio","NA"
"415","Urbano","Cuenca","Azuay","Sierra","39","1","Apr-14","Cuarto en casa de inquilinato","NA"
"416","Urbano","Cuenca","Azuay","Sierra","39","2","Apr-14","Cuarto en casa de inquilinato","NA"
"417","Urbano","Cuenca","Azuay","Sierra","39","3","Apr-14","Casa / villa","Jefe(a) y cónyuge"
"418","Urbano","Cuenca","Azuay","Sierra","39","4","Apr-14","Departamento en casa o edificio","Jefe de hogar"
"419","Urbano","Cuenca","Azuay","Sierra","39","9","Apr-14","Casa / villa","NA"
"420","Urbano","Cuenca","Azuay","Sierra","39","10","Apr-14","Casa / villa","Jefe de hogar"
"421","Urbano","Cuenca","Azuay","Sierra","39","12","Apr-14","Cuarto en casa de inquilinato","NA"
"422","Urbano","Cuenca","Azuay","Sierra","39","1","Apr-14","Cuarto en casa de inquilinato","NA"
"423","Urbano","Cuenca","Azuay","Sierra","39","2","Apr-14","Departamento en casa o edificio","NA"
"424","Urbano","Cuenca","Azuay","Sierra","39","3","Apr-14","Departamento en casa o edificio","NA"
"425","Urbano","Cuenca","Azuay","Sierra","39","4","Apr-14","Casa / villa","Jefe de hogar"
"426","Urbano","Cuenca","Azuay","Sierra","39","5","Apr-14","Departamento en casa o edificio","NA"
"427","Urbano","Cuenca","Azuay","Sierra","39","6","Apr-14","Departamento en casa o edificio","NA"
"428","Urbano","Cuenca","Azuay","Sierra","39","7","Apr-14","Casa / villa","Jefe(a) y cónyuge"
"429","Urbano","Cuenca","Azuay","Sierra","39","8","Apr-14","Departamento en casa o edificio","NA"
"430","Urbano","Cuenca","Azuay","Sierra","39","9","Apr-14","Departamento en casa o edificio","NA"
"431","Urbano","Cuenca","Azuay","Sierra","39","10","Apr-14","Departamento en casa o edificio","NA"
"432","Urbano","Cuenca","Azuay","Sierra","39","11","Apr-14","Departamento en casa o edificio","NA"
"433","Urbano","Cuenca","Azuay","Sierra","39","12","Apr-14","Cuarto en casa de inquilinato","NA"
"434","Urbano","Cuenca","Azuay","Sierra","40","1","Jun-14","Casa / villa","Jefe(a) y cónyuge"
"435","Urbano","Cuenca","Azuay","Sierra","40","2","Jun-14","Cuarto en casa de inquilinato","NA"
"436","Urbano","Cuenca","Azuay","Sierra","40","3","Jun-14","Cuarto en casa de inquilinato","NA"
"437","Urbano","Cuenca","Azuay","Sierra","40","4","Jun-14","Cuarto en casa de inquilinato","NA"
"438","Urbano","Cuenca","Azuay","Sierra","40","5","Jun-14","Cuarto en casa de inquilinato","Jefe(a) y cónyuge"
"439","Urbano","Cuenca","Azuay","Sierra","40","6","Jun-14","Departamento en casa o edificio","Jefe(a) y cónyuge"
"440","Urbano","Cuenca","Azuay","Sierra","40","7","Jun-14","Casa / villa","Jefe de hogar"
"441","Urbano","Cuenca","Azuay","Sierra","40","8","Jun-14","Departamento en casa o edificio","Cónyuge"
"442","Urbano","Cuenca","Azuay","Sierra","40","9","Jun-14","Cuarto en casa de inquilinato","NA"
"443","Urbano","Cuenca","Azuay","Sierra","40","10","Jun-14","Casa / villa","Otros miembros del hogar"
"444","Urbano","Cuenca","Azuay","Sierra","40","11","Jun-14","Casa / villa","Jefe de hogar"
"445","Urbano","Cuenca","Azuay","Sierra","40","12","Jun-14","Casa / villa","Jefe(a) y cónyuge"
"446","Urbano","Cuenca","Azuay","Sierra","41","1","Apr-14","Casa / villa","Jefe(a) y cónyuge"
"447","Urbano","Cuenca","Azuay","Sierra","41","3","Apr-14","Departamento en casa o edificio","NA"
"448","Urbano","Cuenca","Azuay","Sierra","41","4","Apr-14","Casa / villa","NA"
"449","Urbano","Cuenca","Azuay","Sierra","41","5","Apr-14","Casa / villa","Jefe de hogar"
"450","Urbano","Cuenca","Azuay","Sierra","41","6","Apr-14","Casa / villa","Jefe de hogar"
"451","Urbano","Cuenca","Azuay","Sierra","41","8","Apr-14","Casa / villa","Jefe(a) y cónyuge"
"452","Urbano","Cuenca","Azuay","Sierra","41","9","Apr-14","Departamento en casa o edificio","Jefe y otras personas"
"453","Urbano","Cuenca","Azuay","Sierra","41","10","Apr-14","Casa / villa","NA"
"454","Urbano","Cuenca","Azuay","Sierra","41","11","Apr-14","Casa / villa","Jefe de hogar"
"455","Urbano","Cuenca","Azuay","Sierra","41","12","Apr-14","Cuarto en casa de inquilinato","NA"
"456","Urbano","Cuenca","Azuay","Sierra","41","3","Jul-14","Departamento en casa o edificio","NA"
"457","Urbano","Cuenca","Azuay","Sierra","41","4","Jul-14","Departamento en casa o edificio","NA"
"458","Urbano","Cuenca","Azuay","Sierra","41","6","Jul-14","Departamento en casa o edificio","NA"
"459","Urbano","Cuenca","Azuay","Sierra","41","7","Jul-14","Departamento en casa o edificio","Jefe(a) y cónyuge"
"460","Urbano","Cuenca","Azuay","Sierra","41","8","Jul-14","Cuarto en casa de inquilinato","NA"
"461","Urbano","Cuenca","Azuay","Sierra","41","10","Jul-14","Departamento en casa o edificio","NA"
"462","Urbano","Cuenca","Azuay","Sierra","41","11","Jul-14","Departamento en casa o edificio","NA"
"463","Urbano","Cuenca","Azuay","Sierra","41","12","Jul-14","Departamento en casa o edificio","NA"
"464","Urbano","Cuenca","Azuay","Sierra","42","1","Jul-14","Departamento en casa o edificio","NA"
"465","Urbano","Cuenca","Azuay","Sierra","42","2","Jul-14","Departamento en casa o edificio","NA"
"466","Urbano","Cuenca","Azuay","Sierra","42","3","Jul-14","Departamento en casa o edificio","NA"
"467","Urbano","Cuenca","Azuay","Sierra","42","4","Jul-14","Departamento en casa o edificio","NA"
"468","Urbano","Cuenca","Azuay","Sierra","42","5","Jul-14","Casa / villa","Jefe de hogar"
"469","Urbano","Cuenca","Azuay","Sierra","42","6","Jul-14","Departamento en casa o edificio","NA"
"470","Urbano","Cuenca","Azuay","Sierra","42","7","Jul-14","Departamento en casa o edificio","NA"
"471","Urbano","Cuenca","Azuay","Sierra","42","8","Jul-14","Departamento en casa o edificio","NA"
"472","Urbano","Cuenca","Azuay","Sierra","42","9","Jul-14","Departamento en casa o edificio","NA"
"473","Urbano","Cuenca","Azuay","Sierra","42","12","Jul-14","Casa / villa","NA"
"474","Urbano","Cuenca","Azuay","Sierra","43","1","May-14","Departamento en casa o edificio","NA"
"475","Urbano","Cuenca","Azuay","Sierra","43","2","May-14","Departamento en casa o edificio","Jefe de hogar"
"476","Urbano","Cuenca","Azuay","Sierra","43","3","May-14","Departamento en casa o edificio","NA"
"477","Urbano","Cuenca","Azuay","Sierra","43","4","May-14","Departamento en casa o edificio","NA"
"478","Urbano","Cuenca","Azuay","Sierra","43","5","May-14","Departamento en casa o edificio","NA"
"479","Urbano","Cuenca","Azuay","Sierra","43","6","May-14","Casa / villa","Jefe(a) y cónyuge"
"480","Urbano","Cuenca","Azuay","Sierra","43","7","May-14","Departamento en casa o edificio","NA"
"481","Urbano","Cuenca","Azuay","Sierra","43","8","May-14","Departamento en casa o edificio","NA"
"482","Urbano","Cuenca","Azuay","Sierra","43","9","May-14","Departamento en casa o edificio","NA"
"483","Urbano","Cuenca","Azuay","Sierra","43","10","May-14","Departamento en casa o edificio","NA"
"484","Urbano","Cuenca","Azuay","Sierra","43","11","May-14","Casa / villa","NA"
"485","Urbano","Cuenca","Azuay","Sierra","43","12","May-14","Departamento en casa o edificio","NA"
"486","Urbano","Cuenca","Azuay","Sierra","44","1","May-14","Casa / villa","Jefe de hogar"
"487","Urbano","Cuenca","Azuay","Sierra","44","2","May-14","Casa / villa","NA"
"488","Urbano","Cuenca","Azuay","Sierra","44","3","May-14","Cuarto en casa de inquilinato","NA"
"489","Urbano","Cuenca","Azuay","Sierra","44","4","May-14","Departamento en casa o edificio","Jefe(a) y cónyuge"
"490","Urbano","Cuenca","Azuay","Sierra","44","5","May-14","Casa / villa","Jefe y otras personas"
"491","Urbano","Cuenca","Azuay","Sierra","44","6","May-14","Departamento en casa o edificio","NA"
"492","Urbano","Cuenca","Azuay","Sierra","44","7","May-14","Casa / villa","Jefe de hogar"
"493","Urbano","Cuenca","Azuay","Sierra","44","8","May-14","Casa / villa","NA"
"494","Urbano","Cuenca","Azuay","Sierra","44","9","May-14","Casa / villa","Jefe(a) y cónyuge"
"495","Urbano","Cuenca","Azuay","Sierra","44","10","May-14","Casa / villa","NA"
